,probe_id,gene_id,is_multiple,accession,gene_name,symbol
15508,211626_x_at,2078,0,M21535,"ERG, ETS transcription factor",ERG
15509,213541_s_at,2078,0,AI351043,"ERG, ETS transcription factor",ERG
15510,222079_at,2078,0,BF739971,"ERG, ETS transcription factor",ERG
15511,211628_x_at,2509,0,J04755,ferritin heavy chain 1 pseudogene 5,FTH1P5
15512,211632_at,3495,1,L34163,immunoglobulin heavy constant delta,IGHD
15513,211635_x_at,3495,1,M24670,immunoglobulin heavy constant delta,IGHD
15514,211637_x_at,3495,1,L23516,immunoglobulin heavy constant delta,IGHD
15515,211638_at,3495,1,L23517,immunoglobulin heavy constant delta,IGHD
15516,211639_x_at,3495,1,L23518,immunoglobulin heavy constant delta,IGHD
15517,211641_x_at,3495,1,L06101,immunoglobulin heavy constant delta,IGHD
15518,211650_x_at,3495,1,L34164,immunoglobulin heavy constant delta,IGHD
15519,211868_x_at,3495,1,AJ225092,immunoglobulin heavy constant delta,IGHD
15520,213674_x_at,3495,1,AI858004,immunoglobulin heavy constant delta,IGHD
15521,214973_x_at,3495,0,AJ275469,immunoglobulin heavy constant delta,IGHD
15522,215621_s_at,3495,1,BG340670,immunoglobulin heavy constant delta,IGHD
15523,216557_x_at,3495,1,U92706,immunoglobulin heavy constant delta,IGHD
15524,216558_x_at,3495,1,AF044595,immunoglobulin heavy constant delta,IGHD
15525,217198_x_at,3495,1,U80164,immunoglobulin heavy constant delta,IGHD
15526,217236_x_at,3495,1,S74639,immunoglobulin heavy constant delta,IGHD
15527,222285_at,3495,1,AW134608,immunoglobulin heavy constant delta,IGHD
15528,211634_x_at,28461,1,M24669,immunoglobulin heavy variable 1-69,IGHV1-69
15529,211635_x_at,28461,1,M24670,immunoglobulin heavy variable 1-69,IGHV1-69
15530,211640_x_at,28461,1,L23519,immunoglobulin heavy variable 1-69,IGHV1-69
15531,211635_x_at,3493,1,M24670,immunoglobulin heavy constant alpha 1,IGHA1
15532,211636_at,3493,1,L23515,immunoglobulin heavy constant alpha 1,IGHA1
15533,211637_x_at,3493,1,L23516,immunoglobulin heavy constant alpha 1,IGHA1
15534,211638_at,3493,1,L23517,immunoglobulin heavy constant alpha 1,IGHA1
15535,211639_x_at,3493,1,L23518,immunoglobulin heavy constant alpha 1,IGHA1
15536,211641_x_at,3493,1,L06101,immunoglobulin heavy constant alpha 1,IGHA1
15537,211646_at,3493,1,L14453,immunoglobulin heavy constant alpha 1,IGHA1
15538,211649_x_at,3493,1,L14456,immunoglobulin heavy constant alpha 1,IGHA1
15539,211650_x_at,3493,1,L34164,immunoglobulin heavy constant alpha 1,IGHA1
15540,211868_x_at,3493,1,AJ225092,immunoglobulin heavy constant alpha 1,IGHA1
15541,214916_x_at,3493,1,BG340548,immunoglobulin heavy constant alpha 1,IGHA1
15542,216510_x_at,3493,1,AB035175,immunoglobulin heavy constant alpha 1,IGHA1
15543,216542_x_at,3493,1,AJ275355,immunoglobulin heavy constant alpha 1,IGHA1
15544,216557_x_at,3493,1,U92706,immunoglobulin heavy constant alpha 1,IGHA1
15545,216558_x_at,3493,1,AF044595,immunoglobulin heavy constant alpha 1,IGHA1
15546,217022_s_at,3493,1,S55735,immunoglobulin heavy constant alpha 1,IGHA1
15547,217084_at,3493,1,AF015124,immunoglobulin heavy constant alpha 1,IGHA1
15548,217169_at,3493,1,M31949,immunoglobulin heavy constant alpha 1,IGHA1
15549,217217_at,3493,1,X95660,immunoglobulin heavy constant alpha 1,IGHA1
15550,217236_x_at,3493,1,S74639,immunoglobulin heavy constant alpha 1,IGHA1
15551,217281_x_at,3493,1,AJ239383,immunoglobulin heavy constant alpha 1,IGHA1
15552,217360_x_at,3493,1,AJ275408,immunoglobulin heavy constant alpha 1,IGHA1
15553,211635_x_at,3494,1,M24670,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15554,211636_at,3494,1,L23515,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15555,211637_x_at,3494,1,L23516,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15556,211638_at,3494,1,L23517,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15557,211639_x_at,3494,1,L23518,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15558,211641_x_at,3494,1,L06101,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15559,211868_x_at,3494,1,AJ225092,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15560,214916_x_at,3494,1,BG340548,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15561,217022_s_at,3494,1,S55735,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15562,217198_x_at,3494,1,U80164,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15563,217217_at,3494,1,X95660,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15564,217236_x_at,3494,1,S74639,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15565,217281_x_at,3494,1,AJ239383,immunoglobulin heavy constant alpha 2 (A2m marker),IGHA2
15566,211635_x_at,3503,1,M24670,immunoglobulin heavy constant gamma 4 (G4m marker),IGHG4
15567,211636_at,3503,1,L23515,immunoglobulin heavy constant gamma 4 (G4m marker),IGHG4
15568,211637_x_at,3503,1,L23516,immunoglobulin heavy constant gamma 4 (G4m marker),IGHG4
15569,211639_x_at,3503,1,L23518,immunoglobulin heavy constant gamma 4 (G4m marker),IGHG4
15570,217217_at,3503,1,X95660,immunoglobulin heavy constant gamma 4 (G4m marker),IGHG4
15571,217236_x_at,3503,1,S74639,immunoglobulin heavy constant gamma 4 (G4m marker),IGHG4
15572,211636_at,102723407,1,L23515,putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8,LOC102723407
15573,217217_at,102723407,1,X95660,putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8,LOC102723407
15574,211637_x_at,3492,1,L23516,immunoglobulin heavy locus,IGH
15575,211638_at,3492,1,L23517,immunoglobulin heavy locus,IGH
15576,211639_x_at,3492,1,L23518,immunoglobulin heavy locus,IGH
15577,211646_at,3492,1,L14453,immunoglobulin heavy locus,IGH
15578,211650_x_at,3492,1,L34164,immunoglobulin heavy locus,IGH
15579,211693_at,3492,0,AF343666,immunoglobulin heavy locus,IGH
15580,211868_x_at,3492,1,AJ225092,immunoglobulin heavy locus,IGH
15581,215118_s_at,3492,0,AW519168,immunoglobulin heavy locus,IGH
15582,216318_at,3492,0,S55735,immunoglobulin heavy locus,IGH
15583,217022_s_at,3492,1,S55735,immunoglobulin heavy locus,IGH
15584,217198_x_at,3492,1,U80164,immunoglobulin heavy locus,IGH
15585,217236_x_at,3492,1,S74639,immunoglobulin heavy locus,IGH
15586,217281_x_at,3492,1,AJ239383,immunoglobulin heavy locus,IGH
15587,217469_at,3492,0,X95746,immunoglobulin heavy locus,IGH
15588,211637_x_at,28442,1,L23516,immunoglobulin heavy variable 3-23,IGHV3-23
15589,211650_x_at,28442,1,L34164,immunoglobulin heavy variable 3-23,IGHV3-23
15590,214916_x_at,28442,1,BG340548,immunoglobulin heavy variable 3-23,IGHV3-23
15591,216510_x_at,28442,1,AB035175,immunoglobulin heavy variable 3-23,IGHV3-23
15592,217084_at,28442,1,AF015124,immunoglobulin heavy variable 3-23,IGHV3-23
15593,211643_x_at,50802,1,L14457,immunoglobulin kappa locus,IGK
15594,211644_x_at,50802,1,L14458,immunoglobulin kappa locus,IGK
15595,211650_x_at,50802,1,L34164,immunoglobulin kappa locus,IGK
15596,211908_x_at,50802,0,M87268,immunoglobulin kappa locus,IGK
15597,214836_x_at,50802,1,BG536224,immunoglobulin kappa locus,IGK
15598,214916_x_at,50802,1,BG340548,immunoglobulin kappa locus,IGK
15599,215176_x_at,50802,1,AW404894,immunoglobulin kappa locus,IGK
15600,215621_s_at,50802,1,BG340670,immunoglobulin kappa locus,IGK
15601,216576_x_at,50802,1,AF103529,immunoglobulin kappa locus,IGK
15602,216829_at,50802,1,X72475,immunoglobulin kappa locus,IGK
15603,217145_at,50802,1,AF103574,immunoglobulin kappa locus,IGK
15604,217157_x_at,50802,1,AF103530,immunoglobulin kappa locus,IGK
15605,221651_x_at,50802,1,BC005332,immunoglobulin kappa locus,IGK
15606,221671_x_at,50802,1,M63438,immunoglobulin kappa locus,IGK
15607,211652_s_at,3929,0,M35533,lipopolysaccharide binding protein,LBP
15608,214461_at,3929,0,NM_004139,lipopolysaccharide binding protein,LBP
15609,211659_at,64582,0,M76676,G protein-coupled receptor 135,GPR135
15610,214503_x_at,64582,0,NM_022571,G protein-coupled receptor 135,GPR135
15611,217641_at,64582,0,AA634446,G protein-coupled receptor 135,GPR135
15612,211660_at,5452,0,M36653,POU class 2 homeobox 2,POU2F2
15613,211771_s_at,5452,0,BC006101,POU class 2 homeobox 2,POU2F2
15614,211662_s_at,7417,0,L08666,voltage dependent anion channel 2,VDAC2
15615,211663_x_at,5730,0,M61900,prostaglandin D2 synthase,PTGDS
15616,211748_x_at,5730,0,BC005939,prostaglandin D2 synthase,PTGDS
15617,212187_x_at,5730,0,NM_000954,prostaglandin D2 synthase,PTGDS
15618,211665_s_at,6655,0,L20686,SOS Ras/Rho guanine nucleotide exchange factor 2,SOS2
15619,212870_at,6655,0,AI628605,SOS Ras/Rho guanine nucleotide exchange factor 2,SOS2
15620,217575_s_at,6655,0,BF692958,SOS Ras/Rho guanine nucleotide exchange factor 2,SOS2
15621,217576_x_at,6655,0,BF692958,SOS Ras/Rho guanine nucleotide exchange factor 2,SOS2
15622,217644_s_at,6655,0,AI276593,SOS Ras/Rho guanine nucleotide exchange factor 2,SOS2
15623,211667_x_at,28673,0,L34698,T cell receptor alpha variable 12-2,TRAV12-2
15624,211673_s_at,4337,0,AF034374,molybdenum cofactor synthesis 1,MOCS1
15625,213181_s_at,4337,0,AL583528,molybdenum cofactor synthesis 1,MOCS1
15626,211675_s_at,29969,0,AF054589,MyoD family inhibitor domain containing,MDFIC
15627,217599_s_at,29969,0,BE910600,MyoD family inhibitor domain containing,MDFIC
15628,211677_x_at,57863,0,AF062733,cell adhesion molecule 3,CADM3
15629,213948_x_at,57863,0,AI564838,cell adhesion molecule 3,CADM3
15630,216535_at,57863,1,AL050219,cell adhesion molecule 3,CADM3
15631,221921_s_at,57863,0,AI951798,cell adhesion molecule 3,CADM3
15632,211682_x_at,54490,0,AF177272,UDP glucuronosyltransferase family 2 member B28,UGT2B28
15633,211684_s_at,1781,0,AF250307,dynein cytoplasmic 1 intermediate chain 2,DYNC1I2
15634,211686_s_at,84549,0,AF251062,MAK16 homolog,MAK16
15635,211692_s_at,27113,1,AF332558,BCL2 binding component 3,BBC3
15636,211692_s_at,100422832,1,AF332558,microRNA 3191,MIR3191
15637,211692_s_at,100422899,1,AF332558,microRNA 3190,MIR3190
15638,211694_at,83942,0,AF348076,testis specific serine kinase 1B,TSSK1B
15639,211703_s_at,83941,0,AF353990,TM2 domain containing 1,TM2D1
15640,212963_at,83941,0,BF968960,TM2 domain containing 1,TM2D1
15641,213882_at,83941,0,AA012917,TM2 domain containing 1,TM2D1
15642,213883_s_at,83941,0,AA012917,TM2 domain containing 1,TM2D1
15643,211704_s_at,474343,1,AF356353,spindlin family member 2B,SPIN2B
15644,211706_s_at,23097,0,AY028424,cyclin dependent kinase 19,CDK19
15645,212897_at,23097,0,AI738802,cyclin dependent kinase 19,CDK19
15646,212899_at,23097,0,AB028951,cyclin dependent kinase 19,CDK19
15647,211715_s_at,622,0,BC005844,"3-hydroxybutyrate dehydrogenase, type 1",BDH1
15648,211717_at,91369,0,BC005853,ankyrin repeat domain 40,ANKRD40
15649,211718_at,84789,0,BC005856,uncharacterized protein MGC2889,MGC2889
15650,211721_s_at,90233,0,BC005868,zinc finger protein 551,ZNF551
15651,211726_s_at,2327,0,BC005894,flavin containing monooxygenase 2,FMO2
15652,211728_s_at,8372,0,BC005896,hyaluronoglucosaminidase 3,HYAL3
15653,211734_s_at,2205,0,BC005912,Fc fragment of IgE receptor Ia,FCER1A
15654,211742_s_at,2124,0,BC005926,ecotropic viral integration site 2B,EVI2B
15655,211743_s_at,5553,0,BC005929,"proteoglycan 2, pro eosinophil major basic protein",PRG2
15656,211751_at,653513,1,BC005949,phosphodiesterase 4D interacting protein-like,LOC653513
15657,211751_at,100996724,1,BC005949,phosphodiesterase 4D interacting protein-like,LOC100996724
15658,212390_at,100996724,1,AB007923,phosphodiesterase 4D interacting protein-like,LOC100996724
15659,212392_s_at,100996724,1,AI950145,phosphodiesterase 4D interacting protein-like,LOC100996724
15660,213388_at,100996724,1,H15535,phosphodiesterase 4D interacting protein-like,LOC100996724
15661,214099_s_at,100996724,1,AK001619,phosphodiesterase 4D interacting protein-like,LOC100996724
15662,214129_at,100996724,1,AI821791,phosphodiesterase 4D interacting protein-like,LOC100996724
15663,214130_s_at,100996724,1,AI821791,phosphodiesterase 4D interacting protein-like,LOC100996724
15664,211752_s_at,374291,0,BC005954,NADH:ubiquinone oxidoreductase core subunit S7,NDUFS7
15665,211753_s_at,6013,0,BC005956,relaxin 1,RLN1
15666,211754_s_at,10478,0,BC005957,solute carrier family 25 member 17,SLC25A17
15667,214210_at,10478,0,AL049764,solute carrier family 25 member 17,SLC25A17
15668,211755_s_at,515,0,BC005960,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1",ATP5F1
15669,211764_s_at,7321,0,BC005980,ubiquitin conjugating enzyme E2 D1,UBE2D1
15670,214590_s_at,7321,0,AL545760,ubiquitin conjugating enzyme E2 D1,UBE2D1
15671,215957_at,7321,0,AV731367,ubiquitin conjugating enzyme E2 D1,UBE2D1
15672,211766_s_at,5408,0,BC005989,pancreatic lipase related protein 2 (gene/pseudogene),PNLIPRP2
15673,211767_at,84296,0,BC005995,GINS complex subunit 4,GINS4
15674,211768_at,7462,0,BC006080,linker for activation of T-cells family member 2,LAT2
15675,221581_s_at,7462,0,AF257135,linker for activation of T-cells family member 2,LAT2
15676,211769_x_at,10955,0,BC006088,serine incorporator 3,SERINC3
15677,221471_at,10955,0,AW173623,serine incorporator 3,SERINC3
15678,221472_at,10955,0,Z97053,serine incorporator 3,SERINC3
15679,221473_x_at,10955,0,U49188,serine incorporator 3,SERINC3
15680,211773_s_at,80317,0,BC006118,zinc finger with KRAB and SCAN domains 3,ZKSCAN3
15681,211774_s_at,25974,0,BC006122,"methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria",MMACHC
15682,211779_x_at,161,0,BC006155,adaptor related protein complex 2 alpha 2 subunit,AP2A2
15683,212159_x_at,161,0,AI125280,adaptor related protein complex 2 alpha 2 subunit,AP2A2
15684,212161_at,161,0,AA994666,adaptor related protein complex 2 alpha 2 subunit,AP2A2
15685,215764_x_at,161,0,AA877641,adaptor related protein complex 2 alpha 2 subunit,AP2A2
15686,211790_s_at,8085,0,AF010404,lysine methyltransferase 2D,KMT2D
15687,216382_s_at,8085,0,U80756,lysine methyltransferase 2D,KMT2D
15688,216845_x_at,8085,0,U80756,lysine methyltransferase 2D,KMT2D
15689,211796_s_at,51561,1,AF043179,interleukin 23 subunit alpha,IL23A
15690,216857_at,51561,0,L48728,interleukin 23 subunit alpha,IL23A
15691,217326_x_at,51561,1,AF009787,interleukin 23 subunit alpha,IL23A
15692,217328_at,51561,0,AF009787,interleukin 23 subunit alpha,IL23A
15693,220054_at,51561,0,NM_016584,interleukin 23 subunit alpha,IL23A
15694,211798_x_at,28831,0,AB001733,immunoglobulin lambda joining 3,IGLJ3
15695,211881_x_at,28831,0,AB014341,immunoglobulin lambda joining 3,IGLJ3
15696,214677_x_at,28831,1,X57812,immunoglobulin lambda joining 3,IGLJ3
15697,216365_x_at,28831,1,AF047245,immunoglobulin lambda joining 3,IGLJ3
15698,216708_x_at,28831,0,D84143,immunoglobulin lambda joining 3,IGLJ3
15699,216846_at,28831,1,AF234254,immunoglobulin lambda joining 3,IGLJ3
15700,216851_at,28831,0,AF234254,immunoglobulin lambda joining 3,IGLJ3
15701,216852_x_at,28831,0,AF234255,immunoglobulin lambda joining 3,IGLJ3
15702,216853_x_at,28831,0,AF234255,immunoglobulin lambda joining 3,IGLJ3
15703,216984_x_at,28831,1,D84143,immunoglobulin lambda joining 3,IGLJ3
15704,217148_x_at,28831,1,AJ249377,immunoglobulin lambda joining 3,IGLJ3
15705,211828_s_at,23043,0,AF172268,TRAF2 and NCK interacting kinase,TNIK
15706,213107_at,23043,0,R59093,TRAF2 and NCK interacting kinase,TNIK
15707,213109_at,23043,0,N25621,TRAF2 and NCK interacting kinase,TNIK
15708,211852_s_at,8455,0,AF106861,attractin,ATRN
15709,212517_at,8455,0,AL132773,attractin,ATRN
15710,211874_s_at,23522,0,AF119230,lysine acetyltransferase 6B,KAT6B
15711,212452_x_at,23522,0,AF113514,lysine acetyltransferase 6B,KAT6B
15712,212462_at,23522,0,AU144267,lysine acetyltransferase 6B,KAT6B
15713,214496_x_at,23522,0,NM_012330,lysine acetyltransferase 6B,KAT6B
15714,211907_s_at,84612,0,AB044555,par-6 family cell polarity regulator beta,PARD6B
15715,214827_at,84612,0,AL031680,par-6 family cell polarity regulator beta,PARD6B
15716,211915_s_at,56604,0,U83110,tubulin beta 7 pseudogene,TUBB7P
15717,211916_s_at,4640,0,AF009961,myosin IA,MYO1A
15718,211918_x_at,60676,0,AF311940,pappalysin 2,PAPPA2
15719,213332_at,60676,0,AL031290,pappalysin 2,PAPPA2
15720,214689_at,60676,0,BF435151,pappalysin 2,PAPPA2
15721,211923_s_at,57573,0,AF352026,zinc finger protein 471,ZNF471
15722,211925_s_at,23236,0,AY004175,phospholipase C beta 1,PLCB1
15723,213222_at,23236,0,AL049593,phospholipase C beta 1,PLCB1
15724,215687_x_at,23236,0,AA393484,phospholipase C beta 1,PLCB1
15725,211926_s_at,4627,0,AI827941,myosin heavy chain 9,MYH9
15726,211928_at,1778,0,AB002323,dynein cytoplasmic 1 heavy chain 1,DYNC1H1
15727,211934_x_at,23193,0,W87689,glucosidase II alpha subunit,GANAB
15728,214626_s_at,23193,0,AK026548,glucosidase II alpha subunit,GANAB
15729,211935_at,23204,0,D31885,ADP ribosylation factor like GTPase 6 interacting protein 1,ARL6IP1
15730,211936_at,3309,0,AF216292,heat shock protein family A (Hsp70) member 5,HSPA5
15731,211937_at,1975,0,NM_001417,eukaryotic translation initiation factor 4B,EIF4B
15732,211938_at,1975,0,BF247371,eukaryotic translation initiation factor 4B,EIF4B
15733,219599_at,1975,0,NM_018507,eukaryotic translation initiation factor 4B,EIF4B
15734,211942_x_at,644511,1,BF979419,ribosomal protein L13a pseudogene 6,RPL13AP6
15735,211943_x_at,7178,0,AL565449,"tumor protein, translationally-controlled 1",TPT1
15736,212284_x_at,7178,0,BG498776,"tumor protein, translationally-controlled 1",TPT1
15737,212869_x_at,7178,0,AI721229,"tumor protein, translationally-controlled 1",TPT1
15738,214327_x_at,7178,0,AI888178,"tumor protein, translationally-controlled 1",TPT1
15739,216520_s_at,7178,0,AF072098,"tumor protein, translationally-controlled 1",TPT1
15740,211944_at,23215,0,BE729523,proline rich coiled-coil 2C,PRRC2C
15741,211946_s_at,23215,0,AL096857,proline rich coiled-coil 2C,PRRC2C
15742,211947_s_at,23215,0,AI359472,proline rich coiled-coil 2C,PRRC2C
15743,211948_x_at,23215,0,BG261071,proline rich coiled-coil 2C,PRRC2C
15744,214052_x_at,23215,0,AW301305,proline rich coiled-coil 2C,PRRC2C
15745,214055_x_at,23215,0,AW238632,proline rich coiled-coil 2C,PRRC2C
15746,211945_s_at,3688,0,BG500301,integrin subunit beta 1,ITGB1
15747,215878_at,3688,0,BG435463,integrin subunit beta 1,ITGB1
15748,215879_at,3688,0,M34189,integrin subunit beta 1,ITGB1
15749,216178_x_at,3688,0,AA215854,integrin subunit beta 1,ITGB1
15750,216190_x_at,3688,0,AA215854,integrin subunit beta 1,ITGB1
15751,211950_at,23352,0,AB007931,ubiquitin protein ligase E3 component n-recognin 4,UBR4
15752,215636_at,23352,0,AK022322,ubiquitin protein ligase E3 component n-recognin 4,UBR4
15753,211952_at,3843,0,AF339834,importin 5,IPO5
15754,211953_s_at,3843,0,AU148466,importin 5,IPO5
15755,211954_s_at,3843,0,BC000947,importin 5,IPO5
15756,211955_at,3843,0,NM_002271,importin 5,IPO5
15757,211960_s_at,7879,0,BG261416,"RAB7A, member RAS oncogene family",RAB7A
15758,211961_s_at,7879,0,AK000826,"RAB7A, member RAS oncogene family",RAB7A
15759,217267_s_at,7879,0,AK024417,"RAB7A, member RAS oncogene family",RAB7A
15760,217268_at,7879,0,AK024417,"RAB7A, member RAS oncogene family",RAB7A
15761,211962_s_at,677,0,BG250310,ZFP36 ring finger protein like 1,ZFP36L1
15762,211965_at,677,0,BE620915,ZFP36 ring finger protein like 1,ZFP36L1
15763,213277_at,677,0,AI344045,ZFP36 ring finger protein like 1,ZFP36L1
15764,213284_at,677,0,BG482928,ZFP36 ring finger protein like 1,ZFP36L1
15765,211963_s_at,10092,0,AL516350,actin related protein 2/3 complex subunit 5,ARPC5
15766,211964_at,1284,0,X05610,collagen type IV alpha 2 chain,COL4A2
15767,211966_at,1284,0,AA909035,collagen type IV alpha 2 chain,COL4A2
15768,211967_at,114908,0,BG538627,transmembrane protein 123,TMEM123
15769,211973_at,11165,0,AW341200,nudix hydrolase 3,NUDT3
15770,211976_at,11165,0,AK026168,nudix hydrolase 3,NUDT3
